OrderID;OrderDate;CustomerID;FirstName;LastName;Email;Phone;City;Province;Region;SignupDate;ProductCode;ProductName;Category;Quantity;UnitPrice;DiscountPct;ShippingCost;PaymentMethod;SalesChannel;OrderStatus;DeliveryDate;Revenue
ORD013612;2025-12-19 20:07:03;1464;Federico;Ferrari;federico.ferrari143@gmail.com;+39 366 9729037;Palermo;PA;Sicilia;2025-01-30;P006;Sedia ergonomica;Arredo;2;322.44;0;0.00;PayPal;Negozio;Reso;2025-12-24;644.88
ORD013613;2025-12-08 03:24:07;1866;Marco;Conti;marco.conti976@azienda.it;+39 366 1779877;Roma;RM;Lazio;2022-05-20;P005;Stampante laser;Ufficio;1;196.28;10;6.90;Contrassegno;Marketplace;Consegnato;2025-12-09;183.55
ORD013614;2025-12-25 11:09:25;2011;Beatrice;Conti;beatrice.conti844@outlook.it;+39 320 4712896;Napoli;NA;Campania;2022-10-20;P006;Sedia ergonomica;Arredo;1;324.85;0;0.00;Carta di credito;Negozio;Consegnato;2026-01-01;324.85
ORD013615;2024-02-08 10:04:47;1756;Ilaria;Caruso;mario.rossi@;+39 347 8396466;Napoli;NA;Campania;2023-03-30;P010;Router Wi-Fi 6;Rete;1;142.09;5;4.90;Carta di credito;E-commerce;Spedito;2024-02-15;139.89
ORD013616;2024-05-30 13:37:10;119;Laura;Caruso;laura.caruso554@gmail.com;+39 333 8752202;Roma;RM;Lazio;2024-02-24;P015;Microfono USB;Audio;2;83.54;5;4.90;PayPal;Telefono;Consegnato;2024-06-06;163.63
ORD013617;2025-04-05 15:52:36;1575;Simone;Marino;simone.marino795@outlook.it;+39 320 5074797;Bologna;BO;Emilia-Romagna;2024-03-17;P002;Monitor 27 pollici;Informatica;1;249.11;5;12.90;PayPal;Marketplace;Consegnato;2025-04-13;249.55
ORD013618;2024-10-30 04:01:09;697;Stefano;Gallo;stefano.gallo915@outlook.it;+39 349 9573350;Napoli;NA;Campania;2023-01-20;P015;Microfono USB;Audio;5;85.53;0;0.00;Bonifico;Telefono;Annullato;;427.65
ORD013619;2024-03-15 15:39:38;1227;Andrea;Ferrari;andrea.ferrari734@outlook.it;+39 349 3931651;Palermo;PA;Sicilia;2024-06-19;P010;Router Wi-Fi 6;Rete;1;142.35;0;4.90;PayPal;Marketplace;Consegnato;2024-03-19;147.25
ORD013620;2025-08-19 07:48:20;1656;Simone;Bianchi;simone.bianchi760@libero.it;+39 349 8344793;Genova;GE;Liguria;2024-11-06;P003;Mouse wireless;Accessori;1;29.99;25;6.90;Carta di credito;Telefono;Consegnato;2025-08-23;29.39
ORD013621;2025-04-15 02:07:01;421;Davide;Conti;davide.conti217@gmail.com;+39 349 6708383;Firenze;FI;Toscana;2023-10-18;P012;Tablet 11 pollici;Informatica;1;384.28;0;0.00;Carta di credito;Marketplace;Consegnato;2025-04-22;384.28
ORD013622;2025-07-31 15:12:55;2202;Marco;Leone;marco.leone35@libero.it;+39 349 4806849;Napoli;NA;Campania;2022-09-14;P003;Mouse wireless;Accessori;1;28.51;10;8.90;Carta di credito;Telefono;Consegnato;2025-08-03;34.56
ORD013623;2025-08-25 11:44:11;1989;Luca;Fontana;luca.fontana64@libero.it;+39 333 9517362;Genova;GE;Liguria;2023-01-07;P010;Router Wi-Fi 6;Rete;1;140.63;0;8.90;PayPal;Telefono;In lavorazione;;149.53
ORD013624;2025-13-10;106;Davide;Gallo;davide.gallo413@gmail.com;+39 333 3658865;Firenze;FI;Toscana;2022-05-30;P013;Docking station;Accessori;2;119.32;15;12.90;Carta di credito;Marketplace;Consegnato;2025-01-10;215.74
ORD013625;2025-04-11 00:22:42;1612;Valentina;Costa;valentina.costa2@outlook.it;+39 347 6652988;Cagliari;CA;Sardegna;2024-03-31;P008;Webcam HD;Accessori;1;64.42;25;12.90;Bonifico;Marketplace;Consegnato;2025-04-19;61.21
ORD013626;2025-02-09 03:09:06;1431;Beatrice;Gallo;beatrice.gallo692@azienda.it;+39 349 6306759;Genova;GE;Liguria;2024-05-12;P007;Scrivania regolabile;Arredo;1;459.10;10;0.00;Carta di credito;Telefono;Consegnato;2025-02-14;413.19
ORD013627;2024-07-30 13:40:45;324;Luca;Caruso;luca.caruso12@outlook.it;+39 366 1404430;Bari;BA;Puglia;2023-12-13;P005;Stampante laser;Ufficio;1;196.75;10;12.90;PayPal;Negozio;Consegnato;2024-08-04;189.98
ORD013628;2025-04-21 02:25:56;1404;Davide;Barbieri;davide.barbieri356@libero.it;+39 366 3328027;Bari;BA;Puglia;2022-02-15;P008;Webcam HD;Accessori;1;62.41;0;4.90;Carta di credito;Marketplace;Consegnato;2025-04-27;67.31
ORD013629;2024-04-24 08:32:27;1530;Beatrice;Lombardi;beatrice.lombardi795@azienda.it;+39 349 6967028;Verona;VR;Veneto;2023-07-03;P004;Tastiera meccanica;Accessori;2;81.69;0;12.90;Bonifico;Negozio;Consegnato;2024-05-04;176.28
ORD013630;2025-06-19 18:46:53;1249;Matteo;Ricci;matteo.ricci946@gmail.com;+39 347 3180638;Palermo;PA;Sicilia;2024-12-28;P011;SSD 1TB;Informatica;3;96.86;10;0.00;PayPal;Telefono;Consegnato;2025-06-23;261.52
ORD013631;2024-01-23 23:59:59;1522;Sara;Ferrari;sara.ferrari431@libero.it;+39 347 4244297;Verona;VR;Veneto;2024-09-28;P002;Monitor 27 pollici;Informatica;1;236.62;0;12.90;Carta di credito;Marketplace;Consegnato;2024-02-01;249.52
ORD013632;2024-05-05 07:37:16;1442;Giulia;Leone;giulia.leone368@azienda.it;+39 347 2652215;Verona;VR;Veneto;2023-03-26;P008;Webcam HD;Accessori;4;59.29;0;4.90;Contrassegno;Marketplace;Consegnato;2024-05-10;242.06
ORD013633;2024-01-03 07:22:38;1494;Marco;Rinaldi;marco.rinaldi443@gmail.com;+39 333 7751299;Perugia;PG;Umbria;2022-11-13;P012;Tablet 11 pollici;Informatica;1;360.25;0;0.00;PayPal;Negozio;Reso;2024-01-04;360.25
ORD013634;2025-04-14 12:46:34;1287;Sara;Moretti;sara.moretti988@outlook.it;+39 333 9003976;Genova;GE;Liguria;2024-10-07;P011;SSD 1TB;Informatica;4;91.38;0;0.00;Contrassegno;E-commerce;Reso;2025-04-20;365.52
ORD013635;2025-06-27 11:18:29;453;Giulia;Ferrari;giulia.ferrari886@gmail.com;+39 366 8867011;Milano;MI;Lombardia;2023-07-18;P002;Monitor 27 pollici;Informatica;1;232.31;0;8.90;Carta di credito;Marketplace;Consegnato;2025-06-28;241.21
ORD013636;not_a_date;1707;Luca;Romano;luca.romano917@libero.it;+39 320 6912749;Cagliari;CA;Sardegna;2022-11-25;P005;Stampante laser;Ufficio;1;192.19;0;4.90;PayPal;E-commerce;Spedito;2025-10-13;197.09
ORD013637;2025-10-12 19:48:49;522;Elena;Costa;elena.costa633@gmail.com;+39 366 2663530;Palermo;PA;Sicilia;2023-10-24;P002;Monitor 27 pollici;Informatica;1;258.80;10;0.00;Carta di credito;Telefono;Spedito;2025-10-16;232.92
ORD013638;2024-06-12 10:58:58;983;Chiara;Romano;chiara.romano859@outlook.it;+39 347 3792254;Verona;VR;Veneto;2023-02-16;P006;Sedia ergonomica;Arredo;1;318.79;0;0.00;Contrassegno;E-commerce;Spedito;2024-06-15;318.79
ORD013639;2025-08-08 16:40:03;360;Matteo;Bianchi;matteo.bianchi922@azienda.it;;Napoli;NA;Campania;2022-10-03;P004;Tastiera meccanica;Accessori;1;74.48;15;12.90;PayPal;Telefono;Consegnato;2025-08-15;76.21
ORD013640;2025-05-03 05:54:52;891;Elena;Santoro;elena.santoro412@azienda.it;+39 349 5806826;Bari;BA;Puglia;2024-09-09;P009;Cuffie Bluetooth;Audio;2;113.02;0;4.90;Bonifico;Negozio;Consegnato;2025-05-10;230.94
ORD013641;2024-07-18 14:29:00;1582;Chiara;Esposito;chiara.esposito219@gmail.com;+39 347 4778417;Torino;TO;Piemonte;2023-01-12;P015;Microfono USB;Audio;1;83.10;5;4.90;Bonifico;Telefono;Consegnato;2024-07-21;83.84
ORD013642;2024-05-24 13:25:04;117;Matteo;Marino;matteo.marino99@outlook.it;+39 347 4963994;Perugia;PG;Umbria;2022-10-22;P006;Sedia ergonomica;Arredo;3;313.33;0;0.00;PayPal;E-commerce;Consegnato;2024-05-29;939.99
ORD013643;2025-04-09 17:41:23;1650;Simone;Fontana;simone.fontana297@outlook.it;+39 320 3891401;Perugia;PG;Umbria;2022-08-02;P015;Microfono USB;Audio;1;82.83;0;6.90;PayPal;Marketplace;Consegnato;2025-04-16;89.73
ORD013644;2025-02-02 19:04:07;1012;Alessandro;Ricci;alessandro.ricci626@outlook.it;+39 333 6127321;Napoli;NA;Campania;2022-07-24;P013;Docking station;Accessori;1;130.14;5;6.90;PayPal;Telefono;In lavorazione;;130.53
ORD013645;2025-07-09 11:20:47;456;Matteo;Ferrari;matteo.ferrari554@outlook.it;+39 349 1615084;Palermo;PA;Sicilia;2025-01-13;P005;Stampante laser;Ufficio;3;180.32;0;0.00;Carta di credito;E-commerce;Consegnato;2025-07-11;540.96
ORD013646;2024-08-07 17:20:23;2111;Stefano;Ricci;stefano.ricci981@libero.it;+39 347 1406910;Roma;RM;Lazio;2022-03-28;P001;Notebook Pro 14;Informatica;1;933.96;0;0.00;Carta di credito;Negozio;Consegnato;2024-08-11;933.96
ORD013647;2025-02-09 10:31:44;24;Valentina;Greco;valentina.greco948@libero.it;+39 320 2288375;Bari;BA;Puglia;2024-08-17;P015;Microfono USB;Audio;1;84.91;0;12.90;PayPal;Negozio;Consegnato;2025-02-17;97.81
ORD013648;2024-07-22 14:02:12;2161;Alessandro;Fontana;alessandro.fontana759@azienda.it;+39 366 7303507;Perugia;PG;Umbria;2024-09-13;P001;Notebook Pro 14;Informatica;1;829.52;0;0.00;PayPal;Negozio;Reso;2024-07-27;829.52
ORD013649;2024-03-21 05:20:08;1020;Giulia;Romano;giulia.romano384@libero.it;+39 333 8469987;Verona;VR;Veneto;2024-04-29;P003;Mouse wireless;Accessori;2;28.38;0;6.90;Contrassegno;Marketplace;Consegnato;2024-03-28;63.66
ORD013650;2025-09-17 00:22:19;26;Valentina;Ricci;valentina.ricci80@azienda.it;+39 366 2383534;Roma;RM;Lazio;2024-12-31;P011;SSD 1TB;Informatica;1;93.88;0;4.90;Bonifico;E-commerce;In lavorazione;;98.78
ORD013651;2025-05-09 01:43:55;1213;Ilaria;Marino;ilaria.marino682@gmail.com;+39 349 4293726;Torino;TO;Piemonte;2023-10-23;P007;Scrivania regolabile;Arredo;1;474.99;0;0.00;Bonifico;Marketplace;Spedito;2025-05-16;474.99
ORD013652;2024-12-18 02:10:53;2153;Davide;Costa;davide.costa653@gmail.com;+39 349 7106899;Torino;TO;Piemonte;2024-03-30;P008;Webcam HD;Accessori;1;59.30;10;6.90;Carta di credito;E-commerce;Consegnato;2024-12-23;60.27
ORD013653;2025-09-16 02:07:17;1114;Simone;Bruno;simone.bruno946@gmail.com;+39 333 4036651;Milano;MI;Lombardia;2023-03-26;P001;Notebook Pro 14;Informatica;1;956.77;0;0.00;Carta di credito;Marketplace;Consegnato;2025-09-24;956.77
ORD013654;2025-03-04 16:12:49;1125;Giorgio;Marino;giorgio.marino690@azienda.it;+39 333 5151309;Milano;MI;Lombardia;2023-06-29;P003;Mouse wireless;Accessori;1;30.77;10;12.90;Bonifico;E-commerce;In lavorazione;;40.59
ORD013655;2025-12-27 23:17:43;1839;Davide;Barbieri;;+39 333 5478121;Milano;MI;Lombardia;2023-03-19;P012;Tablet 11 pollici;Informatica;2;350.18;0;0.00;Bonifico;Telefono;Consegnato;2025-12-31;700.36
ORD013656;2025-11-28 23:52:57;1197;Stefano;Greco;stefano.greco368@azienda.it;+39 349 4627306;Cagliari;CA;Sardegna;2023-02-14;P001;Notebook Pro 14;Informatica;2;943.36;0;0.00;Contrassegno;E-commerce;Annullato;;1886.72
ORD013657;2025-10-22 16:00:29;331;Marco;Leone;marco.leone613@libero.it;+39 320 3637154;Torino;TO;Piemonte;2024-04-15;P007;Scrivania regolabile;Arredo;2;467.82;0;0.00;PayPal;Telefono;Reso;2025-10-23;935.64
ORD013658;2025-05-12 07:48:39;998;Elena;Rinaldi;elena.rinaldi958@libero.it;+39 320 4171765;Torino;TO;Piemonte;2022-08-17;P006;Sedia ergonomica;Arredo;2;315.58;0;0.00;Contrassegno;E-commerce;In lavorazione;;631.16
ORD013659;2025-07-02 00:35:23;1827;Giulia;Rossi;giulia.rossi186@outlook.it;+39 347 5082941;Torino;TO;Piemonte;2023-10-07;P006;Sedia ergonomica;Arredo;2;313.90;0;0.00;Carta di credito;Marketplace;Consegnato;2025-07-11;627.80
ORD013660;2025-03-14 08:07:47;846;Giorgio;Fontana;giorgio.fontana97@gmail.com;+39 366 1392038;Roma;RM;Lazio;2023-03-14;P007;Scrivania regolabile;Arredo;1;465.48;0;0.00;PayPal;Negozio;Consegnato;2025-03-17;465.48
ORD013661;2024-04-25 07:33:52;2462;Sara;Bianchi;sara.bianchi681@gmail.com;+39 320 1535715;Torino;TO;Piemonte;2024-03-04;P001;Notebook Pro 14;Informatica;1;953.64;0;0.00;Carta di credito;Marketplace;Consegnato;2024-05-02;953.64
ORD013662;2025-06-14 17:07:21;1008;Sara;Lombardi;sara.lombardi404@outlook.it;+39 320 3341701;Bologna;BO;Emilia-Romagna;2022-11-23;P001;Notebook Pro 14;Informatica;2;936.60;0;0.00;Contrassegno;Telefono;Consegnato;2025-06-21;1873.20
ORD013663;2025-12-28 13:45:49;777;Simone;Ferrari;simone.ferrari793@gmail.com;+39 366 2533356;Firenze;FI;Toscana;2023-09-03;P003;Mouse wireless;Accessori;4;29.71;0;6.90;Contrassegno;E-commerce;Consegnato;2025-12-31;125.74
ORD013664;2024-06-21 21:59:15;227;Matteo;Gallo;matteo.gallo671@gmail.com;+39 349 9410945;Genova;GE;Liguria;2022-05-27;P002;Monitor 27 pollici;Informatica;1;235.55;0;4.90;Carta di credito;Telefono;In lavorazione;;240.45
ORD013665;2024-08-22 01:38:11;684;Alessandro;Ricci;alessandro.ricci3@outlook.it;+39 347 7869949;Napoli;NA;Campania;2024-05-27;P013;Docking station;Accessori;2;128.28;0;0.00;Contrassegno;Negozio;Consegnato;2024-08-29;256.56
ORD013666;2024-11-18 15:33:02;2324;Alessandro;Costa;alessandro.costa370@gmail.com;+39 349 8664605;Napoli;NA;Campania;2022-03-04;P008;Webcam HD;Accessori;1;57.55;15;12.90;PayPal;E-commerce;Consegnato;2024-11-26;61.82
ORD013667;2024-03-22 04:31:00;1466;Valentina;Ricci;valentina.ricci125@libero.it;+39 320 5357255;Perugia;PG;Umbria;2024-07-03;P007;Scrivania regolabile;Arredo;5;461.45;0;0.00;Carta di credito;E-commerce;Annullato;2023-01-01;2307.25
ORD013668;2025-05-08 21:08:22;151;Stefano;Esposito;stefano.esposito765@outlook.it;+39 366 1783423;Palermo;PA;Sicilia;2024-07-14;P001;Notebook Pro 14;Informatica;3;835.03;10;0.00;Contrassegno;Negozio;In lavorazione;;2254.58
ORD013669;2024-09-05 03:24:38;1718;Beatrice;Santoro;beatrice.santoro625@libero.it;+39 320 2036232;Roma;RM;Lazio;2022-08-05;P008;Webcam HD;Accessori;1;56.63;0;12.90;Contrassegno;Telefono;Consegnato;2024-09-08;69.53
ORD013670;2024-11-03 00:41:38;624;Sara;Caruso;sara.caruso45@azienda.it;+39 349 3919869;Bologna;BO;Emilia-Romagna;2025-01-27;P014;Lampada da tavolo;Arredo;1;46.60;10;4.90;Contrassegno;Marketplace;Consegnato;2024-11-09;46.84
ORD013671;2025-08-18 00:59:53;383;Marco;Santoro;marco.santoro112@gmail.com;+39 347 2386792;Bari;BA;Puglia;2023-02-18;P014;Lampada da tavolo;Arredo;1;45.31;0;6.90;Bonifico;Negozio;Consegnato;2025-08-27;52.21
ORD013672;2025-10-20 23:30:22;706;Elena;Caruso;elena.caruso151@outlook.it;+39 349 1186672;Verona;VR;Veneto;2024-09-05;P011;SSD 1TB;Informatica;1;92.40;10;12.90;Bonifico;Negozio;Consegnato;2025-10-25;96.06
ORD013673;2025-05-23 23:49:18;2452;Valentina;Greco;valentina.greco653@libero.it;+39 320 2131186;Bari;BA;Puglia;2024-04-29;P015;Microfono USB;Audio;1;90.61;0;8.90;PayPal;Marketplace;Consegnato;2025-06-02;99.51
ORD013674;2024-09-13 23:30:43;1345;Beatrice;Ferrari;beatrice.ferrari344@gmail.com;+39 366 4415166;Genova;GE;Liguria;2024-08-10;P004;Tastiera meccanica;Accessori;1;77.49;0;12.90;PayPal;Telefono;Consegnato;2024-09-18;90.39
ORD013675;2024-06-12 19:21:12;1899;Stefano;Ricci;stefano.ricci18@gmail.com;+39 349 8076091;Milano;MI;Lombardia;2024-05-31;P011;SSD 1TB;Informatica;1;93.79;10;6.90;Contrassegno;Telefono;Consegnato;2024-06-19;91.31
ORD013676;2024-04-11 12:41:18;2197;Francesca;Rossi;francesca.rossi895@gmail.com;+39 349 9152377;Torino;TO;Piemonte;2022-06-10;P004;Tastiera meccanica;Accessori;1;80.85;0;8.90;Contrassegno;Negozio;In lavorazione;;89.75
ORD013677;2025-05-02 00:02:37;2215;Sara;Leone;;+39 320 1595882;Cagliari;CA;Sardegna;2022-08-22;P002;Monitor 27 pollici;Informatica;2;236.90;0;0.00;PayPal;Marketplace;Consegnato;2025-05-05;473.80
ORD013678;2024-01-15 12:57:20;2498;Matteo;Rinaldi;matteo.rinaldi315@outlook.it;+39 349 7394565;Roma;RM;Lazio;2022-10-07;P008;Webcam HD;Accessori;2;56.88;0;6.90;Carta di credito;Negozio;Consegnato;2024-01-22;120.66
ORD013679;2025-11-25 20:45:14;2428;Davide;Bianchi;davide.bianchi392@libero.it;+39 349 9035571;Perugia;PG;Umbria;2024-04-05;P010;Router Wi-Fi 6;Rete;1;134.46;0;12.90;Contrassegno;Negozio;Consegnato;2025-11-28;147.36
ORD013680;2025-06-16 05:11:00;1506;Giulia;Ricci;giulia.ricci25@gmail.com;+39 347 2215178;Roma;RM;Lazio;2023-02-28;P008;Webcam HD;Accessori;1;63.92;0;8.90;PayPal;E-commerce;Consegnato;2025-06-20;72.82
ORD013681;2024-10-12 12:07:57;1701;Francesca;Fontana;francesca.fontana84@azienda.it;+39 320 6385569;Perugia;PG;Umbria;2025-01-25;P015;Microfono USB;Audio;1;90.05;10;4.90;Contrassegno;E-commerce;In lavorazione;;85.95
ORD013682;2025-12-27 07:53:23;1882;Giulia;Santoro;giulia.santoro449@gmail.com;+39 333 5462077;Cagliari;CA;Sardegna;2023-08-13; P010 ;Tablet 11 pollici;Informatica;1;389.60;10;0.00;Carta di credito;Marketplace;Consegnato;2025-12-31;350.64
ORD013683;2024-11-23 21:01:18;526;Davide;Leone;davide.leone335@outlook.it;+39 349 7206782;Milano;MI;Lombardia;2022-05-04;P011;SSD 1TB;Informatica;1;97.50;25;12.90;Carta di credito;Negozio;Consegnato;2024-11-28;86.03
ORD013684;2024-06-19 17:41:34;905;Matteo;Moretti;matteo.moretti633@azienda.it;+39 366 8313451;Genova;GE;Liguria;2022-02-24;P007;Scrivania regolabile;Arredo;1;449.35;0;0.00;Contrassegno;Telefono;Reso;2024-06-23;449.35
ORD013685;2025-04-03 18:27:22;1244;Ilaria;Rinaldi;ilaria.rinaldi280@outlook.it;+39 366 6271416;Perugia;PG;Umbria;2025-01-14;P001;Notebook Pro 14;Informatica;4;877.94;0;0.00;Carta di credito;Telefono;Consegnato;2025-04-05;3511.76
ORD013686;2024-06-10 19:30:10;2002;Beatrice;Rinaldi;beatrice.rinaldi487@azienda.it;+39 320 3781909;Roma;RM;Lazio;2024-05-05;P002;Monitor 27 pollici;Informatica;1;237.50;20;4.90;PayPal;E-commerce;In lavorazione;;194.90
ORD013687;2024-06-25 05:44:32;2078;Andrea;Esposito;andrea.esposito876@libero.it;+39 333 7355513;Firenze;FI;Toscana;2022-01-02;P002;Monitor 27 pollici;Informatica;2;230.94;0;0.00;PayPal;Telefono;Consegnato;2024-06-29;461.88
ORD013688;2025-01-27 00:14:37;1752;Davide;Bianchi;davide.bianchi998@libero.it;+39 320 3232731;Bologna;BO;Emilia-Romagna;2024-09-24;P009;Cuffie Bluetooth;Audio;3;115.34;0;0.00;Bonifico;E-commerce;Consegnato;2025-02-06;346.02
ORD013689;2024-07-01 04:52:23;167;Martina;Caruso;martina.caruso228@azienda.it;+39 320 9587457;Genova;GE;Liguria;2024-04-02;P002;Monitor 27 pollici;Informatica;1;246.26;5;6.90;Carta di credito;E-commerce;Consegnato;2024-07-10;240.85
ORD013690;2024-11-19 07:30:40;2225;Matteo;Conti;matteo.conti905@azienda.it;+39 366 9599697;Cagliari;CA;Sardegna;2023-07-30;P004;Tastiera meccanica;Accessori;3;75.06;0;8.90;Bonifico;E-commerce;Consegnato;2024-11-20;234.08
ORD013691;2025-04-13 05:15:59;2003;Giulia;Rinaldi;giulia.rinaldi54@libero.it;+39 366 4705958;Cagliari;;Sardegna;2024-10-10;P008;Webcam HD;Accessori;1;56.68;0;8.90;Carta di credito;Negozio;Consegnato;2025-04-14;65.58
ORD013692;2025-03-28 09:07:45;2137;Beatrice;Leone;beatrice.leone357@outlook.it;+39 320 6793583;Firenze;FI;Toscana;2024-12-14;P005;Stampante laser;Ufficio;2;203.12;0;0.00;PayPal;Telefono;Consegnato;2025-04-01;406.24
ORD013693;2025-07-13 06:30:52;1776;Chiara;Bianchi;chiara.bianchi848@gmail.com;+39 349 5695396;Verona;VR;Veneto;2024-12-07;P007;Scrivania regolabile;Arredo;1;434.75;150;0.00;Carta di credito;Negozio;In lavorazione;;434.75
ORD013694;2025-05-11 23:35:36;2474;Laura;Esposito;laura.esposito596@gmail.com;+39 320 2143500;Napoli;NA;Campania;2023-01-07;P010;Router Wi-Fi 6;Rete;2;143.08;20;0.00;PayPal;E-commerce;Consegnato;2025-05-12;228.93
ORD013695;2025-04-30 03:07:14;433;Elena;Barbieri;elena.barbieri348@outlook.it;+39 320 5383547;Genova;GE;Liguria;2023-12-18;P003;Mouse wireless;Accessori;1;31.95;10;6.90;Bonifico;Telefono;Consegnato;2025-05-05;35.66
ORD013696;2024-03-28 12:42:38;1441;Martina;Rinaldi;martina.rinaldi860@gmail.com;+39 333 8021385;Palermo;PA;Sicilia;2023-01-12;P009;Cuffie Bluetooth;Audio;1;121.85;0;8.90;Carta di credito;Negozio;Consegnato;2024-04-02;130.75
ORD013697;2024-10-13 12:03:25;2124;Beatrice;Costa;beatrice.costa291@gmail.com;+39 320 8237165;Genova;GE;Liguria;2025-01-19;P007;Scrivania regolabile;Arredo;1;483.28;0;0.00;Contrassegno;E-commerce;Consegnato;2024-10-17;483.28
ORD013698;2025-09-02 09:53:36;1434;Giorgio;Bruno;giorgio.bruno201@gmail.com;+39 366 5952085;Firenze;FI;Toscana;2022-04-17;P003;Mouse wireless;Accessori;1;28.71;0;12.90;PayPal;E-commerce;Spedito;2025-09-08;41.61
ORD013699;2025-01-05 21:03:23;1729;Simone;Rinaldi;simone.rinaldi193@outlook.it;+39 349 5150749;Perugia;PG;Umbria;2023-11-26;P007;Scrivania regolabile;Arredo;1;453.35;-5;0.00;Carta di credito;Negozio;Consegnato;2025-01-06;430.68
ORD013700;2025-05-01 01:37:41;1701;Francesca;Fontana;francesca.fontana84@azienda.it;+39 320 6385569;Perugia;PG;Umbria;2025-01-25;P005;Stampante laser;Ufficio;3;202.53;0;0.00;Bonifico;E-commerce;Consegnato;2025-05-07;607.59
ORD013701;2024-11-22 03:10:48;1926;Sara;Costa;sara.costa432@azienda.it;+39 333 1267651;Genova;GE;Liguria;2022-12-12;P004;Tastiera meccanica;Accessori;1;84.62;0;6.90;Contrassegno;Telefono;Consegnato;2024-12-01;91.52
ORD013702;2024-07-31 08:37:43;591;Matteo;Caruso;matteo.caruso764@outlook.it;+39 349 1558106;Napoli;NA;Campania;2023-01-12;P005;Stampante laser;Ufficio;1;186.22;0;8.90;Bonifico;Telefono;Consegnato;2024-08-07;195.12
ORD013703;2024-04-23 22:43:55;2059;Matteo;Conti;matteo.conti867@libero.it;+39 333 6735790;Perugia;PG;Umbria;2025-01-26;P001;Notebook Pro 14;Informatica;2;949.65;0;0.00;PayPal;Telefono;Spedito;2024-04-25;1899.30
ORD013704;2024-04-22 16:34:00;1343;Laura;Fontana;laura.fontana517@outlook.it;+39 320 6045568;Roma;RM;Lazio;2023-11-17;P003;Mouse wireless;Accessori;2;28.69;0;6.90;Bonifico;Marketplace;Annullato;;64.28
ORD013705;2025-04-08 09:51:45;895;Giorgio;Costa;giorgio.costa413@azienda.it;+39 366 4618488;Perugia;PG;Umbria;2024-04-22;P005;Stampante laser;Ufficio;1;178.63;0;12.90;Contrassegno;Marketplace;Consegnato;2025-04-11;191.53
ORD013706;2025-05-10 08:55:35;917;Andrea;Barbieri;andrea.barbieri134@gmail.com;+39 366 7025880;Roma;RM;Lazio;2023-01-05;P009;Cuffie Bluetooth;Audio;2;112.51;0;4.90;Bonifico;Marketplace;Consegnato;2025-05-11;229.92
ORD013707;2024-05-14 23:43:09;11;Chiara;Santoro;chiara.santoro42@gmail.com;+39 347 4180471;Torino;TO;Piemonte;2024-07-22;P005;Stampante laser;Ufficio;2;195.94;15;0.00;PayPal;Telefono;Consegnato;2024-05-24;333.10
ORD013708;2024-02-26 18:07:42;1267;Luca;Caruso;luca.caruso401@libero.it;+39 320 6170878;Cagliari;CA;Sardegna;2022-05-21;P001;Notebook Pro 14;Informatica;1;962.30;0;0.00;PayPal;Telefono;Reso;2024-02-27;962.30
ORD013709;2025-04-23 06:26:00;1592;Simone;Moretti;simone.moretti504@azienda.it;+39 320 7284071;Palermo;PA;Sicilia;2023-12-27;P006;Sedia ergonomica;Arredo;1;339.78;0;0.00;Contrassegno;Telefono;Consegnato;2025-05-01;339.78
ORD013710;2025-03-08 18:30:01;429;Beatrice;Conti;beatrice.conti986@libero.it;+39 320 8998367;Roma;RM;Lazio;2022-06-10;P002;Monitor 27 pollici;Informatica;2;267.75;0;0.00;Carta di credito;E-commerce;Consegnato;2025-03-15;535.50
ORD013711;2025-11-05 18:11:23;1512;Stefano;Fontana;stefano.fontana268@gmail.com;+39 349 7955190;Verona;VR;Veneto;2022-01-09;P008;Webcam HD;Accessori;1;62.15;0;12.90;Carta di credito;Telefono;Consegnato;2025-11-08;75.05
ORD013712;2025-10-02 13:50:45;556;Chiara;Bianchi;chiara.bianchi833@outlook.it;+39 320 2825029;Verona;VR;Veneto;2024-04-21;P010;Router Wi-Fi 6;Rete;1;144.16;15;12.90;PayPal;Telefono;Consegnato;2025-10-12;135.44
ORD013713;2024-08-31 10:29:53;447;Andrea;Rinaldi;andrea.rinaldi265@libero.it;+39 349 4148597;Milano;MI;LAZIO ;2022-12-31;P015;Microfono USB;Audio;2;89.18;15;12.90;Contrassegno;Marketplace;Spedito;2024-09-01;164.51
ORD013714;2024-03-30 09:44:39;1453;Davide;Barbieri;davide.barbieri527@outlook.it;+39 333 7285771;Torino;TO;Piemonte;2024-06-28;P006;Sedia ergonomica;Arredo;3;318.77;0;0.00;Carta di credito;Telefono;Consegnato;2024-04-09;956.31
ORD013715;2024-01-23 00:37:11;915;Chiara;Esposito;chiara.esposito132@gmail.com;+39 333 8845181;Torino;TO;Piemonte;2022-12-15;P014;Lampada da tavolo;Arredo;0;44.59;10;4.90;Contrassegno;E-commerce;In lavorazione;;45.03
ORD013716;2024-04-26 10:14:53;1682;Simone;Bianchi;simone.bianchi14@azienda.it;+39 320 9822500;Firenze;;Toscana;2023-04-28;P015;Microfono USB;Audio;2;88.22;5;8.90;Contrassegno;Negozio;Consegnato;2024-05-04;176.52
