OrderLineID;OrderID;OrderDate;CustomerID;CustomerFirstName;CustomerLastName;CustomerEmail;CustomerPhone;CustomerCity;CustomerProvince;CustomerRegion;CustomerSegment;CustomerSignupDate;SalesRepID;SalesRepFirstName;SalesRepLastName;SalesRepEmail;SalesArea;ProductCode;ProductName;Category;Brand;UnitPriceEUR;Quantity;DiscountPct;WarehouseID;WarehouseName;WarehouseCity;WarehouseProvince;SalesChannel;PaymentMethod;OrderStatus;DeliveryDate;ShippingCostEUR;LineRevenueEUR
OL00019492;O0007839;2024-02-27;C02237;Federico;Barbieri;federico.barbieri2237@example.it;+393724061428;Bologna;BO;Emilia-Romagna;Microimpresa;2021-11-01;S033;Federico;Santoro;federico.santoro33@example.it;Veneto;P013;Webcam Full HD;Video;Visionix;69.00;8;10.00;W03;Roma Est;Roma;RM;Marketplace;PayPal;Consegnato;2024-03-01;4.90;501.70
OL00019493;O0007840;2024-05-28;C01157;Simone;Leone;simone.leone1157@example.it;+393756144728;Novara;NO;Piemonte;PMI;2021-01-09;S035;Ilaria;Barbieri;ilaria.barbieri35@example.it;Emilia-Romagna;P010;Switch 8 Porte;Rete;NetWave;79.00;8;0.00;W02;Bologna Interporto;Bologna;BO;Telefono;Addebito diretto;Annullato;;0.00;632.00
OL00019494;O0007840;2024-05-28;C01157;Simone;Leone;simone.leone1157@example.it;+393756144728;Novara;NO;Piemonte;PMI;2021-01-09;S035;Ilaria;Barbieri;ilaria.barbieri35@example.it;Emilia-Romagna;P008;NAS 2-Bay;Archiviazione;DataSafe;289.00;1;0.00;W02;Bologna Interporto;Bologna;BO;Telefono;Addebito diretto;Annullato;;19.90;308.90
OL00019495;O0007840;2024-05-28;C01157;Simone;Leone;simone.leone1157@example.it;+393756144728;Novara;NO;Piemonte;PMI;2021-01-09;S035;Ilaria;Barbieri;ilaria.barbieri35@example.it;Emilia-Romagna;P017;Smartphone Business;Mobile;NovaTech;649.00;4;5.00;W02;Bologna Interporto;Bologna;BO;Telefono;Addebito diretto;Annullato;;7.90;2474.10
OL00019496;O0007840;2024-05-28;C01157;Simone;Leone;simone.leone1157@example.it;+393756144728;Novara;NO;Piemonte;PMI;2021-01-09;S035;Ilaria;Barbieri;ilaria.barbieri35@example.it;Emilia-Romagna;P005;Mouse Wireless;Accessori;KeyForge;49.90;1;5.00;W02;Bologna Interporto;Bologna;BO;Telefono;Addebito diretto;Annullato;;0.00;47.41
OL00019497;O0007841;2024-04-05;C01534;Luca;Moretti;luca.moretti1534@example.it;+393645585852;Bologna;BO;Emilia-Romagna;Professionista;2021-05-26;S035;Ilaria;Barbieri;ilaria.barbieri35@example.it;Emilia-Romagna;P027;Server Tower;Informatica;NovaTech;2190.00;2;20.00;W03;Roma Est;Roma;RM;E-commerce;Addebito diretto;Annullato;;0.00;3504.00
OL00019498;O0007842;2024-05-08;C02116;Matteo;Rinaldi;matteo.rinaldi2116@example.it;+393098885117;Verona;VR;Veneto;Enterprise;2023-03-11;S014;Davide;Rinaldi;davide.rinaldi14@example.it;Lazio;P027;Server Tower;Informatica;NovaTech;2190.00;3;0.00;W05;Torino Ovest;Torino;TO;E-commerce;Carta;In preparazione;;4.90;6574.90
OL00019499;O0007842;2024-05-08;C02116;Matteo;Rinaldi;matteo.rinaldi2116@example.it;+393098885117;Verona;VR;Veneto;Enterprise;2023-03-11;S014;Davide;Rinaldi;davide.rinaldi14@example.it;Lazio;P029;Proiettore Business;Video;Visionix;699.00;5;0.00;W05;Torino Ovest;Torino;TO;E-commerce;Carta;In preparazione;;19.90;3514.90
OL00019500;O0007843;2025-10-27;C00402;Chiara;Esposito;chiara.esposito402@example.it;+393353789227;Savona;SV;Liguria;PMI;2022-10-22;S022;Alessandro;Costa;alessandro.costa22@example.it;Sicilia;P029;Proiettore Business;Video;Visionix;699.00;4;5.00;W01;Milano Nord;Milano;MI;Telefono;Addebito diretto;Consegnato;2025-10-29;4.90;2661.10
OL00019501;O0007843;2025-10-27;C00402;Chiara;Esposito;chiara.esposito402@example.it;+393353789227;Savona;SV;Liguria;PMI;2022-10-22;S022;Alessandro;Costa;alessandro.costa22@example.it;Sicilia;P006;Dock USB-C;Accessori;Connecta;89.00;6;0.00;W01;Milano Nord;Milano;MI;Telefono;Addebito diretto;Consegnato;2025-10-29;7.90;541.90
OL00019502;O0007843;2025-10-27;C00402;Chiara;Esposito;chiara.esposito402@example.it;+393353789227;Savona;SV;Liguria;PMI;2022-10-22;S022;Alessandro;Costa;alessandro.costa22@example.it;Sicilia;P011;Stampante Laser;Ufficio;Printiva;239.00;5;10.00;W01;Milano Nord;Milano;MI;Telefono;Addebito diretto;Consegnato;2025-10-29;7.90;1083.40
OL00019503;O0007843;2025-10-27;C00402;Chiara;Esposito;chiara.esposito402@example.it;+393353789227;Savona;SV;Liguria;PMI;2022-10-22;S022;Alessandro;Costa;alessandro.costa22@example.it;Sicilia;P030;Speaker Conference;Audio;SoundPeak;179.00;7;10.00;W01;Milano Nord;Milano;MI;Telefono;Addebito diretto;Consegnato;2025-10-29;4.90;1132.60
OL00019504;O0007844;2024-07-03;C01834;Laura;Santoro;laura.santoro1834@example.it;+393907085276;Messina;ME;Sicilia;Microimpresa;2023-03-10;S025;Chiara;Barbieri;chiara.barbieri25@example.it;Lombardia;P004;Tastiera Meccanica;Accessori;KeyForge;109.00;3;5.00;W04;Napoli Hub;Napoli;NA;Telefono;PayPal;Consegnato;2024-07-06;0.00;310.65
OL00019505;O0007844;2024-07-03;C01834;Laura;Santoro;laura.santoro1834@example.it;+393907085276;Messina;ME;Sicilia;Microimpresa;2023-03-10;S025;Chiara;Barbieri;chiara.barbieri25@example.it;Lombardia;P017;Smartphone Business;Mobile;NovaTech;649.00;4;5.00;W04;Napoli Hub;Napoli;NA;Telefono;PayPal;Consegnato;2024-07-06;0.00;2466.20
OL00019506;O0007844;2024-07-03;C01834;Laura;Santoro;laura.santoro1834@example.it;+393907085276;Messina;ME;Sicilia;Microimpresa;2023-03-10;S025;Chiara;Barbieri;chiara.barbieri25@example.it;Lombardia;P027;Server Tower;Informatica;NovaTech;2190.00;4;0.00;W04;Napoli Hub;Napoli;NA;Telefono;PayPal;Consegnato;2024-07-06;12.90;8772.90
OL00019507;O0007845;2024-02-08;C02251;Chiara;Moretti;chiara.moretti2251@example.it;+393565988399;Latina;LT;Lazio;Microimpresa;2024-08-31;S008;Davide;Costa;davide.costa8@example.it;Liguria;P004;Tastiera Meccanica;Accessori;KeyForge;109.00;1;10.00;W03;Roma Est;Roma;RM;Telefono;Carta;In preparazione;;7.90;106.00
OL00019508;O0007846;2025-05-05;C01033;Valentina;Marino;valentina.marino1033@example.it;+393931507258;Novara;NO;Piemonte;Microimpresa;2024-06-28;S020;Federico;Costa;federico.costa20@example.it;Puglia;P012;Scanner Documentale;Ufficio;Printiva;199.00;1;20.00;W01;Milano Nord;Milano;MI;Marketplace;Bonifico;Spedito;2025-05-08;0.00;159.20
OL00019509;O0007847;2024-10-26;C00853;Marco;Gallo;marco.gallo853@example.it;+393643705641;Palermo;PA;Sicilia;PMI;2024-02-21;S012;Martina;Santoro;martina.santoro12@example.it;Toscana;P014;Cuffie Conference;Audio;SoundPeak;99.00;8;5.00;W01;Milano Nord;Milano;MI;Marketplace;Addebito diretto;Consegnato;2024-10-27;12.90;765.30
OL00019510;O0007848;2024-10-26;C00243;Luca;Moretti;luca.moretti243@example.it;+393591951540;Napoli;NA;Campania;Microimpresa;2023-10-23;S026;Luca;Greco;luca.greco26@example.it;Piemonte;P005;Mouse Wireless;Accessori;KeyForge;49.90;6;0.00;W03;Roma Est;Roma;RM;E-commerce;PayPal;Spedito;2024-10-31;19.90;319.30
OL00019511;O0007849;2024-03-12;C00604;Matteo;Leone;matteo.leone604@example.it;+393158014546;Torino;TO;Piemonte;Microimpresa;2022-05-05;S011;Luca;Ferrari;luca.ferrari11@example.it;Toscana;P030;Speaker Conference;Audio;SoundPeak;179.00;7;10.00;W02;Bologna Interporto;Bologna;BO;E-commerce;PayPal;Consegnato;2024-03-14;0.00;1127.70
OL00019512;O0007849;2024-03-12;C00604;Matteo;Leone;matteo.leone604@example.it;+393158014546;Torino;TO;Piemonte;Microimpresa;2022-05-05;S011;Luca;Ferrari;luca.ferrari11@example.it;Toscana;P002;Notebook Air 13;Informatica;NovaTech;749.00;3;0.00;W02;Bologna Interporto;Bologna;BO;E-commerce;PayPal;Consegnato;2024-03-14;0.00;2247.00
OL00019513;O0007850;2025-05-24;C00476;Giorgio;Caruso;giorgio.caruso476@example.it;+393396989594;Brescia;BS;Lombardia;Microimpresa;2023-07-28;S001;Alessandro;Gallo;alessandro.gallo1@example.it;Lombardia;P027;Server Tower;Informatica;NovaTech;2190.00;4;15.00;W01;Milano Nord;Milano;MI;Telefono;Addebito diretto;Consegnato;2025-05-26;12.90;7458.90
OL00019514;O0007850;2025-05-24;C00476;Giorgio;Caruso;giorgio.caruso476@example.it;+393396989594;Brescia;BS;Lombardia;Microimpresa;2023-07-28;S001;Alessandro;Gallo;alessandro.gallo1@example.it;Lombardia;P010;Switch 8 Porte;Rete;NetWave;79.00;4;10.00;W01;Milano Nord;Milano;MI;Telefono;Addebito diretto;Consegnato;2025-05-26;7.90;292.30
OL00019515;O0007850;2025-05-24;C00476;Giorgio;Caruso;giorgio.caruso476@example.it;+393396989594;Brescia;BS;Lombardia;Microimpresa;2023-07-28;S001;Alessandro;Gallo;alessandro.gallo1@example.it;Lombardia;P022;Scrivania Regolabile;Arredo;FormaOffice;579.00;2;0.00;W01;Milano Nord;Milano;MI;Telefono;Addebito diretto;Consegnato;2025-05-26;0.00;1158.00
OL00019516;O0007850;2025-05-24;C00476;Giorgio;Caruso;giorgio.caruso476@example.it;+393396989594;Brescia;BS;Lombardia;Microimpresa;2023-07-28;S001;Alessandro;Gallo;alessandro.gallo1@example.it;Lombardia;P023;Hub HDMI;Accessori;Connecta;39.00;2;10.00;W01;Milano Nord;Milano;MI;Telefono;Addebito diretto;Consegnato;2025-05-26;0.00;70.20
OL00019517;O0007851;2025-11-02;C00585;Chiara;Rinaldi;chiara.rinaldi585@example.it;+393121038881;Genova;GE;Liguria;PMI;2023-11-18;S027;Ilaria;Lombardi;ilaria.lombardi27@example.it;Lazio;P017;Smartphone Business;Mobile;NovaTech;649.00;2;10.00;W04;Napoli Hub;Napoli;NA;Commerciale;Bonifico;Reso;2025-11-09;0.00;1168.20
OL00019518;O0007851;2025-11-02;C00585;Chiara;Rinaldi;chiara.rinaldi585@example.it;+393121038881;Genova;GE;Liguria;PMI;2023-11-18;S027;Ilaria;Lombardi;ilaria.lombardi27@example.it;Lazio;P010;Switch 8 Porte;Rete;NetWave;79.00;2;0.00;W04;Napoli Hub;Napoli;NA;Commerciale;Bonifico;Reso;2025-11-09;4.90;162.90
OL00019519;O0007851;2025-11-02;C00585;Chiara;Rinaldi;chiara.rinaldi585@example.it;+393121038881;Genova;GE;Liguria;PMI;2023-11-18;S027;Ilaria;Lombardi;ilaria.lombardi27@example.it;Lazio;P026;Licenza Antivirus;Software;SoftBridge;39.00;7;5.00;W04;Napoli Hub;Napoli;NA;Commerciale;Bonifico;Reso;2025-11-09;0.00;259.35
OL00019520;O0007851;2025-11-02;C00585;Chiara;Rinaldi;chiara.rinaldi585@example.it;+393121038881;Genova;GE;Liguria;PMI;2023-11-18;S027;Ilaria;Lombardi;ilaria.lombardi27@example.it;Lazio;P013;Webcam Full HD;Video;Visionix;69.00;5;15.00;W04;Napoli Hub;Napoli;NA;Commerciale;Bonifico;Reso;2025-11-09;4.90;298.15
OL00019521;O0007852;2024-02-01;C00885;Ilaria;Costa;ilaria.costa885@example.it;+393883775088;Bologna;BO;Emilia-Romagna;Microimpresa;2021-06-07;S011;Luca;Ferrari;luca.ferrari11@example.it;Toscana;P025;Licenza Office Suite;Software;SoftBridge;149.00;1;10.00;W04;Napoli Hub;Napoli;NA;Marketplace;Carta;Consegnato;2024-02-03;0.00;134.10
OL00019522;O0007852;2024-02-01;C00885;Ilaria;Costa;ilaria.costa885@example.it;+393883775088;Bologna;BO;Emilia-Romagna;Microimpresa;2021-06-07;S011;Luca;Ferrari;luca.ferrari11@example.it;Toscana;P005;Mouse Wireless;Accessori;KeyForge;49.90;2;15.00;W04;Napoli Hub;Napoli;NA;Marketplace;Carta;Consegnato;2024-02-03;4.90;89.73
OL00019523;O0007852;2024-02-01;C00885;Ilaria;Costa;ilaria.costa885@example.it;+393883775088;Bologna;BO;Emilia-Romagna;Microimpresa;2021-06-07;S011;Luca;Ferrari;luca.ferrari11@example.it;Toscana;P030;Speaker Conference;Audio;SoundPeak;179.00;4;20.00;W04;Napoli Hub;Napoli;NA;Marketplace;Carta;Consegnato;2024-02-03;12.90;585.70
OL00019524;O0007853;2025-01-09;C01058;Alessandro;Conti;alessandro.conti1058@example.it;+393096286230;Napoli;NA;Campania;PMI;2021-11-11;S001;Alessandro;Gallo;alessandro.gallo1@example.it;Lombardia;P015;Microfono USB;Audio;SoundPeak;119.00;1;10.00;W04;Napoli Hub;Napoli;NA;Telefono;Carta;Consegnato;2025-01-13;7.90;115.00
OL00019525;O0007854;2024-04-24;C00915;Matteo;Moretti;matteo.moretti915@example.it;+393176124839;Viterbo;VT;Lazio;Microimpresa;2021-11-13;S035;Ilaria;Barbieri;ilaria.barbieri35@example.it;Emilia-Romagna;P007;SSD Esterno 1TB;Archiviazione;DataSafe;129.00;6;0.00;W04;Napoli Hub;Napoli;NA;Marketplace;PayPal;In preparazione;;0.00;774.00
OL00019526;O0007855;2024-08-31;C01857;Andrea;Ferrari;andrea.ferrari1857@example.it;+393262951169;Modena;MO;Emilia-Romagna;PMI;2022-05-01;S040;Federico;Ricci;federico.ricci40@example.it;Sicilia;P004;Tastiera Meccanica;Accessori;KeyForge;109.00;8;0.00;W01;Milano Nord;Milano;MI;Telefono;Carta;Consegnato;2024-09-05;7.90;879.90
OL00019527;O0007856;2025-08-13;C00804;Francesca;Santoro;francesca.santoro804@example.it;+393177968760;Padova;PD;Veneto;PMI;2021-03-06;S021;Simone;Ricci;simone.ricci21@example.it;Piemonte;P008;NAS 2-Bay;Archiviazione;DataSafe;289.00;6;0.00;W04;Napoli Hub;Napoli;NA;Telefono;Addebito diretto;Consegnato;2025-08-20;12.90;1746.90
OL00019528;O0007856;2025-08-13;C00804;Francesca;Santoro;francesca.santoro804@example.it;+393177968760;Padova;PD;Veneto;PMI;2021-03-06;S021;Simone;Ricci;simone.ricci21@example.it;Piemonte;P015;Microfono USB;Audio;SoundPeak;119.00;1;5.00;W04;Napoli Hub;Napoli;NA;Telefono;Addebito diretto;Consegnato;2025-08-20;12.90;125.95
OL00019529;O0007856;2025-08-13;C00804;Francesca;Santoro;francesca.santoro804@example.it;+393177968760;Padova;PD;Veneto;PMI;2021-03-06;S021;Simone;Ricci;simone.ricci21@example.it;Piemonte;P016;Tablet 11;Mobile;NovaTech;529.00;5;0.00;W04;Napoli Hub;Napoli;NA;Telefono;Addebito diretto;Consegnato;2025-08-20;12.90;2657.90
OL00019530;O0007857;2025-10-15;C00684;Andrea;Esposito;andrea.esposito684@example.it;+393426443644;Torino;TO;Piemonte;PMI;2023-10-03;S020;Federico;Costa;federico.costa20@example.it;Puglia;P018;Power Bank 20K;Mobile;Voltix;59.00;6;10.00;W01;Milano Nord;Milano;MI;Marketplace;Carta;Consegnato;2025-10-22;4.90;323.50
OL00019531;O0007857;2025-10-15;C00684;Andrea;Esposito;andrea.esposito684@example.it;+393426443644;Torino;TO;Piemonte;PMI;2023-10-03;S020;Federico;Costa;federico.costa20@example.it;Puglia;P002;Notebook Air 13;Informatica;NovaTech;749.00;2;10.00;W01;Milano Nord;Milano;MI;Marketplace;Carta;Consegnato;2025-10-22;0.00;1348.20
OL00019532;O0007857;2025-10-15;C00684;Andrea;Esposito;andrea.esposito684@example.it;+393426443644;Torino;TO;Piemonte;PMI;2023-10-03;S020;Federico;Costa;federico.costa20@example.it;Puglia;P027;Server Tower;Informatica;NovaTech;2190.00;5;20.00;W01;Milano Nord;Milano;MI;Marketplace;Carta;Consegnato;2025-10-22;19.90;8779.90
OL00019533;O0007857;2025-10-15;C00684;Andrea;Esposito;andrea.esposito684@example.it;+393426443644;Torino;TO;Piemonte;PMI;2023-10-03;S020;Federico;Costa;federico.costa20@example.it;Puglia;P016;Tablet 11;Mobile;NovaTech;529.00;2;5.00;W01;Milano Nord;Milano;MI;Marketplace;Carta;Consegnato;2025-10-22;19.90;1025.00
OL00019534;O0007858;2024-01-23;C01170;Laura;Romano;laura.romano1170@example.it;+393431484470;Lecce;LE;Puglia;PMI;2023-04-18;S023;Davide;Moretti;davide.moretti23@example.it;Piemonte;P015;Microfono USB;Audio;SoundPeak;119.00;6;10.00;W02;Bologna Interporto;Bologna;BO;Commerciale;Carta;Annullato;;7.90;650.50
OL00019535;O0007858;2024-01-23;C01170;Laura;Romano;laura.romano1170@example.it;+393431484470;Lecce;LE;Puglia;PMI;2023-04-18;S023;Davide;Moretti;davide.moretti23@example.it;Piemonte;P009;Router Wi-Fi 6;Rete;NetWave;159.00;7;10.00;W02;Bologna Interporto;Bologna;BO;Commerciale;Carta;Annullato;;0.00;1001.70
OL00019536;O0007858;2024-01-23;C01170;Laura;Romano;laura.romano1170@example.it;+393431484470;Lecce;LE;Puglia;PMI;2023-04-18;S023;Davide;Moretti;davide.moretti23@example.it;Piemonte;P024;Cavo USB-C 2m;Accessori;Connecta;19.90;2;5.00;W02;Bologna Interporto;Bologna;BO;Commerciale;Carta;Annullato;;7.90;45.71
OL00019537;O0007859;2024-10-30;C02163;Sara;Greco;sara.greco2163@example.it;+393924961874;Taranto;TA;Puglia;Microimpresa;2021-12-25;S002;Valentina;Longo;valentina.longo2@example.it;Emilia-Romagna;P026;Licenza Antivirus;Software;SoftBridge;39.00;7;10.00;W02;Bologna Interporto;Bologna;BO;E-commerce;PayPal;In preparazione;;7.90;253.60
OL00019538;O0007859;2024-10-30;C02163;Sara;Greco;sara.greco2163@example.it;+393924961874;Taranto;TA;Puglia;Microimpresa;2021-12-25;S002;Valentina;Longo;valentina.longo2@example.it;Emilia-Romagna;P004;Tastiera Meccanica;Accessori;KeyForge;109.00;5;5.00;W02;Bologna Interporto;Bologna;BO;E-commerce;PayPal;In preparazione;;0.00;517.75
OL00019539;O0007859;2024-10-30;C02163;Sara;Greco;sara.greco2163@example.it;+393924961874;Taranto;TA;Puglia;Microimpresa;2021-12-25;S002;Valentina;Longo;valentina.longo2@example.it;Emilia-Romagna;P018;Power Bank 20K;Mobile;Voltix;59.00;7;0.00;W02;Bologna Interporto;Bologna;BO;E-commerce;PayPal;In preparazione;;4.90;417.90
OL00019540;O0007860;2024-08-07;C00180;Francesca;Rinaldi;francesca.rinaldi180@example.it;+393771962015;Viterbo;VT;Lazio;Microimpresa;2025-01-31;S004;Laura;Rossi;laura.rossi4@example.it;Lazio;P008;NAS 2-Bay;Archiviazione;DataSafe;289.00;8;0.00;W04;Napoli Hub;Napoli;NA;Telefono;Addebito diretto;Consegnato;2024-08-13;12.90;2324.90
OL00019541;O0007860;2024-08-07;C00180;Francesca;Rinaldi;francesca.rinaldi180@example.it;+393771962015;Viterbo;VT;Lazio;Microimpresa;2025-01-31;S004;Laura;Rossi;laura.rossi4@example.it;Lazio;P024;Cavo USB-C 2m;Accessori;Connecta;19.90;7;5.00;W04;Napoli Hub;Napoli;NA;Telefono;Addebito diretto;Consegnato;2024-08-13;12.90;145.24
OL00019542;O0007860;2024-08-07;C00180;Francesca;Rinaldi;francesca.rinaldi180@example.it;+393771962015;Viterbo;VT;Lazio;Microimpresa;2025-01-31;S004;Laura;Rossi;laura.rossi4@example.it;Lazio;P001;Notebook Pro 14;Informatica;NovaTech;899.00;3;20.00;W04;Napoli Hub;Napoli;NA;Telefono;Addebito diretto;Consegnato;2024-08-13;7.90;2165.50
OL00019543;O0007861;2025-01-01;C00212;Matteo;Romano;matteo.romano212@example.it;+393940665793;Taranto;TA;Puglia;Microimpresa;2021-08-18;S019;Elena;Leone;elena.leone19@example.it;Campania;P012;Scanner Documentale;Ufficio;Printiva;199.00;1;5.00;W03;Roma Est;Roma;RM;E-commerce;Bonifico;Annullato;;0.00;189.05
OL00019544;O0007861;2025-01-01;C00212;Matteo;Romano;matteo.romano212@example.it;+393940665793;Taranto;TA;Puglia;Microimpresa;2021-08-18;S019;Elena;Leone;elena.leone19@example.it;Campania;P013;Webcam Full HD;Video;Visionix;69.00;8;10.00;W03;Roma Est;Roma;RM;E-commerce;Bonifico;Annullato;;4.90;501.70
OL00019545;O0007862;2024-11-24;C01589;Giorgio;Fontana;giorgio.fontana1589@example.it;+393954913425;Firenze;FI;Toscana;PMI;2021-02-21;S030;Giorgio;Rinaldi;giorgio.rinaldi30@example.it;Puglia;P011;Stampante Laser;Ufficio;Printiva;239.00;7;0.00;W03;Roma Est;Roma;RM;E-commerce;PayPal;Consegnato;2024-11-28;12.90;1685.90
OL00019546;O0007862;2024-11-24;C01589;Giorgio;Fontana;giorgio.fontana1589@example.it;+393954913425;Firenze;FI;Toscana;PMI;2021-02-21;S030;Giorgio;Rinaldi;giorgio.rinaldi30@example.it;Puglia;P012;Scanner Documentale;Ufficio;Printiva;199.00;1;5.00;W03;Roma Est;Roma;RM;E-commerce;PayPal;Consegnato;2024-11-28;0.00;189.05
OL00019547;O0007862;2024-11-24;C01589;Giorgio;Fontana;giorgio.fontana1589@example.it;+393954913425;Firenze;FI;Toscana;PMI;2021-02-21;S030;Giorgio;Rinaldi;giorgio.rinaldi30@example.it;Puglia;P018;Power Bank 20K;Mobile;Voltix;59.00;1;10.00;W03;Roma Est;Roma;RM;E-commerce;PayPal;Consegnato;2024-11-28;0.00;53.10
OL00019548;O0007863;2025-07-21;C00202;Marco;Moretti;marco.moretti202@example.it;+393402049686;Modena;MO;Emilia-Romagna;PMI;2025-05-04;S026;Luca;Greco;luca.greco26@example.it;Piemonte;P020;Lampada Desk LED;Arredo;FormaOffice;44.00;4;5.00;W05;Torino Ovest;Torino;TO;Telefono;Bonifico;Consegnato;2025-07-28;12.90;180.10
OL00019549;O0007864;2025-04-27;C02406;Simone;Greco;simone.greco2406@example.it;+393704922609;Salerno;SA;Campania;PMI;2021-06-04;S010;Francesca;Longo;francesca.longo10@example.it;Lazio;P020;Lampada Desk LED;Arredo;FormaOffice;44.00;4;5.00;W04;Napoli Hub;Napoli;NA;E-commerce;Carta;Consegnato;2025-04-28;19.90;187.10
OL00019550;O0007864;2025-04-27;C02406;Simone;Greco;simone.greco2406@example.it;+393704922609;Salerno;SA;Campania;PMI;2021-06-04;S010;Francesca;Longo;francesca.longo10@example.it;Lazio;P007;SSD Esterno 1TB;Archiviazione;DataSafe;129.00;8;10.00;W04;Napoli Hub;Napoli;NA;E-commerce;Carta;Consegnato;2025-04-28;12.90;941.70
OL00019551;O0007864;2025-04-27;C02406;Simone;Greco;simone.greco2406@example.it;+393704922609;Salerno;SA;Campania;PMI;2021-06-04;S010;Francesca;Longo;francesca.longo10@example.it;Lazio;P004;Tastiera Meccanica;Accessori;KeyForge;109.00;3;20.00;W04;Napoli Hub;Napoli;NA;E-commerce;Carta;Consegnato;2025-04-28;12.90;274.50
OL00019552;O0007865;2024-06-28;C00092;Simone;Barbieri;simone.barbieri92@example.it;+393646217624;Lecce;LE;Puglia;Microimpresa;2024-05-22;S017;Giulia;Lombardi;giulia.lombardi17@example.it;Piemonte;P016;Tablet 11;Mobile;NovaTech;529.00;8;0.00;W05;Torino Ovest;Torino;TO;Telefono;Addebito diretto;Consegnato;2024-07-02;19.90;4251.90
OL00019553;O0007865;2024-06-28;C00092;Simone;Barbieri;simone.barbieri92@example.it;+393646217624;Lecce;LE;Puglia;Microimpresa;2024-05-22;S017;Giulia;Lombardi;giulia.lombardi17@example.it;Piemonte;P004;Tastiera Meccanica;Accessori;KeyForge;109.00;7;0.00;W05;Torino Ovest;Torino;TO;Telefono;Addebito diretto;Consegnato;2024-07-02;7.90;770.90
OL00019554;O0007865;2024-06-28;C00092;Simone;Barbieri;simone.barbieri92@example.it;+393646217624;Lecce;LE;Puglia;Microimpresa;2024-05-22;S017;Giulia;Lombardi;giulia.lombardi17@example.it;Piemonte;P029;Proiettore Business;Video;Visionix;699.00;3;0.00;W05;Torino Ovest;Torino;TO;Telefono;Addebito diretto;Consegnato;2024-07-02;0.00;2097.00
OL00019555;O0007866;2025-11-21;C00569;Ilaria;Moretti;ilaria.moretti569@example.it;+393003516476;Bologna;BO;Emilia-Romagna;Microimpresa;2025-02-08;S003;Laura;Romano;laura.romano3@example.it;Toscana;P014;Cuffie Conference;Audio;SoundPeak;99.00;1;15.00;W04;Napoli Hub;Napoli;NA;Commerciale;Addebito diretto;Consegnato;2025-11-28;7.90;92.05
OL00019556;O0007866;2025-11-21;C00569;Ilaria;Moretti;ilaria.moretti569@example.it;+393003516476;Bologna;BO;Emilia-Romagna;Microimpresa;2025-02-08;S003;Laura;Romano;laura.romano3@example.it;Toscana;P005;Mouse Wireless;Accessori;KeyForge;49.90;8;5.00;W04;Napoli Hub;Napoli;NA;Commerciale;Addebito diretto;Consegnato;2025-11-28;7.90;387.14
OL00019557;O0007866;2025-11-21;C00569;Ilaria;Moretti;ilaria.moretti569@example.it;+393003516476;Bologna;BO;Emilia-Romagna;Microimpresa;2025-02-08;S003;Laura;Romano;laura.romano3@example.it;Toscana;P016;Tablet 11;Mobile;NovaTech;529.00;3;5.00;W04;Napoli Hub;Napoli;NA;Commerciale;Addebito diretto;Consegnato;2025-11-28;12.90;1520.55
OL00019558;O0007867;2024-12-09;C00010;Stefano;Bianchi;stefano.bianchi10@example.it;+393010902915;Bologna;BO;Emilia-Romagna;Microimpresa;2021-12-20;S030;Giorgio;Rinaldi;giorgio.rinaldi30@example.it;Puglia;P013;Webcam Full HD;Video;Visionix;69.00;1;15.00;W03;Roma Est;Roma;RM;Marketplace;Addebito diretto;Consegnato;2024-12-11;0.00;58.65
OL00019559;O0007868;2024-06-24;C01897;Ilaria;Esposito;ilaria.esposito1897@example.it;+393926552929;Salerno;SA;Campania;PMI;2022-04-26;S024;Giorgio;Esposito;giorgio.esposito24@example.it;Emilia-Romagna;P007;SSD Esterno 1TB;Archiviazione;DataSafe;129.00;1;10.00;W05;Torino Ovest;Torino;TO;Marketplace;Addebito diretto;Consegnato;2024-06-25;12.90;129.00
OL00019560;O0007868;2024-06-24;C01897;Ilaria;Esposito;ilaria.esposito1897@example.it;+393926552929;Salerno;SA;Campania;PMI;2022-04-26;S024;Giorgio;Esposito;giorgio.esposito24@example.it;Emilia-Romagna;P004;Tastiera Meccanica;Accessori;KeyForge;109.00;8;20.00;W05;Torino Ovest;Torino;TO;Marketplace;Addebito diretto;Consegnato;2024-06-25;19.90;717.50
OL00019561;O0007868;2024-06-24;C01897;Ilaria;Esposito;ilaria.esposito1897@example.it;+393926552929;Salerno;SA;Campania;PMI;2022-04-26;S024;Giorgio;Esposito;giorgio.esposito24@example.it;Emilia-Romagna;P022;Scrivania Regolabile;Arredo;FormaOffice;579.00;4;15.00;W05;Torino Ovest;Torino;TO;Marketplace;Addebito diretto;Consegnato;2024-06-25;19.90;1988.50
OL00019562;O0007869;2025-07-11;C00114;Marco;Gallo;marco.gallo114@example.it;+393428439600;Venezia;VE;Veneto;Enterprise;2021-02-24;S002;Valentina;Longo;valentina.longo2@example.it;Emilia-Romagna;P022;Scrivania Regolabile;Arredo;FormaOffice;579.00;3;0.00;W05;Torino Ovest;Torino;TO;Marketplace;Addebito diretto;Consegnato;2025-07-16;4.90;1741.90
